PERMNO,SecInfoStartDt,SecInfoEndDt,SecurityBegDt,SecurityEndDt,SecurityHdrFlg,HdrCUSIP,HdrCUSIP9,CUSIP,CUSIP9,PrimaryExch,ConditionalType,ExchangeTier,TradingStatusFlg,SecurityNm,ShareClass,USIncFlg,IssuerType,SecurityType,SecuritySubType,ShareType,SecurityActiveFlg,DelActionType,DelStatusType,DelReasonType,DelPaymentType,Ticker,TradingSymbol,PERMCO,SICCD,NAICS,ICBIndustry,NASDCompno,NASDIssuno,IssuerNm,YYYYMMDD,DlyCalDt,DlyDelFlg,DlyPrc,DlyPrcFlg,DlyCap,DlyCapFlg,DlyPrevPrc,DlyPrevPrcFlg,DlyPrevDt,DlyPrevCap,DlyPrevCapFlg,DlyRet,DlyRetx,DlyRetI,DlyRetMissFlg,DlyRetDurFlg,DlyOrdDivAmt,DlyNonOrdDivAmt,DlyFacPrc,DlyDistRetFlg,DlyVol,DlyClose,DlyLow,DlyHigh,DlyBid,DlyAsk,DlyOpen,DlyNumTrd,DlyMMCnt,DlyPrcVol,ShrStartDt,ShrEndDt,ShrOut,ShrSource,ShrFacType,ShrAdrFlg,DisExDt,DisSeqNbr,DisOrdinaryFlg,DisType,DisFreqType,DisPaymentType,DisDetailType,DisTaxType,DisOrigCurType,DisDivAmt,DisFacPr,DisFacShr,DisDeclareDt,DisRecordDt,DisPayDt,DisPERMNO,DisPERMCO,vwretd,vwretx,ewretd,ewretx,sprtrn
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990614,1999-06-14,N,9.125000,TR,37120.50,BP,8.875000,TR,1999-06-11,36103.50,PB,0.028169,0.028169,0.000000,NA,D3,0.000000,0.000000,1.000000,NO,2100,9.125000,8.750000,9.125000,,,8.750000,,,19162.5,1999-05-28,1999-06-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.004427,-0.004449,-0.007929,-0.008022,0.000278
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990615,1999-06-15,N,8.875000,TR,36103.50,BP,9.125000,TR,1999-06-14,37120.50,PB,-0.027397,-0.027397,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,5100,8.875000,8.875000,9.125000,,,9.125000,,,45262.5,1999-05-28,1999-06-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,0.004864,0.004857,-0.001653,-0.001669,0.005533
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990616,1999-06-16,N,8.625000,TR,35086.50,BP,8.875000,TR,1999-06-15,36103.50,PB,-0.028169,-0.028169,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,2300,8.625000,8.625000,8.875000,,,8.875000,,,19837.5,1999-05-28,1999-06-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,0.021942,0.021894,0.008698,0.008631,0.022480
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990617,1999-06-17,N,8.625000,TR,35086.50,BP,8.625000,TR,1999-06-16,35086.50,PB,0.000000,0.000000,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,1800,8.625000,8.625000,8.750000,,,8.750000,,,15525.0,1999-05-28,1999-06-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,0.007096,0.007052,0.005546,0.005489,0.007133
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990618,1999-06-18,N,8.500000,TR,34578.00,BP,8.625000,TR,1999-06-17,35086.50,PB,-0.014493,-0.014493,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,700,8.500000,8.500000,8.500000,,,8.500000,,,5950.0,1999-05-28,1999-06-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,0.002578,0.002573,0.004990,0.004973,0.002194
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990621,1999-06-21,N,8.500000,TR,34578.00,BP,8.500000,TR,1999-06-18,34578.00,PB,0.000000,0.000000,0.000000,NA,D3,0.000000,0.000000,1.000000,NO,1200,8.500000,8.500000,8.625000,,,8.500000,,,10200.0,1999-05-28,1999-06-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,0.005859,0.005837,0.004624,0.004566,0.004587
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990622,1999-06-22,N,8.750000,TR,35595.00,BP,8.500000,TR,1999-06-21,34578.00,PB,0.029412,0.029412,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,1500,8.750000,8.625000,8.750000,,,8.625000,,,13125.0,1999-05-28,1999-06-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.008868,-0.008871,-0.001889,-0.001903,-0.009726
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990623,1999-06-23,N,8.625000,TR,35086.50,BP,8.750000,TR,1999-06-22,35595.00,PB,-0.014286,-0.014286,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,1500,8.625000,8.625000,8.625000,,,8.625000,,,12937.5,1999-05-28,1999-06-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.001549,-0.001568,-0.000424,-0.000461,-0.002111
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990624,1999-06-24,N,8.625000,TR,35086.50,BP,8.625000,TR,1999-06-23,35086.50,PB,0.000000,0.000000,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,200,8.625000,8.625000,8.625000,,,8.625000,,,1725.0,1999-05-28,1999-06-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.012497,-0.012506,-0.002540,-0.002555,-0.012963
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990625,1999-06-25,N,8.625000,TR,35086.50,BP,8.625000,TR,1999-06-24,35086.50,PB,0.000000,0.000000,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,800,8.625000,8.625000,8.625000,,,8.625000,,,6900.0,1999-05-28,1999-06-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000241,-0.000246,0.002495,0.002474,-0.000357
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990628,1999-06-28,N,8.187500,TR,33306.75,BP,8.625000,TR,1999-06-25,35086.50,PB,-0.050725,-0.050725,0.000000,NA,D3,0.000000,0.000000,1.000000,NO,10800,8.187500,8.062500,8.625000,,,8.625000,,,88425.0,1999-05-28,1999-06-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,0.011682,0.011494,0.006292,0.005919,0.012195
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990629,1999-06-29,N,8.125000,TR,33052.50,BP,8.187500,TR,1999-06-28,33306.75,PB,-0.007634,-0.007634,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,300,8.125000,8.125000,8.125000,,,8.125000,,,2437.5,1999-05-28,1999-06-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,0.014269,0.014251,0.007706,0.007640,0.015097
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990630,1999-06-30,N,8.000000,TR,32544.00,BP,8.125000,TR,1999-06-29,33052.50,PB,-0.015385,-0.015385,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,5000,8.000000,7.875000,8.125000,,,8.125000,,,40000.0,1999-06-30,1999-07-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,0.016033,0.015969,0.013642,0.013596,0.015731
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990701,1999-07-01,N,8.000000,TR,32544.00,BP,8.000000,TR,1999-06-30,32544.00,PB,0.000000,0.000000,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,2300,8.000000,7.937500,8.125000,,,8.000000,,,18400.0,1999-06-30,1999-07-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,0.005640,0.005595,0.003088,0.003050,0.006010
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990702,1999-07-02,N,8.125000,TR,33052.50,BP,8.000000,TR,1999-07-01,32544.00,PB,0.015625,0.015625,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,1200,8.125000,8.000000,8.125000,,,8.000000,,,9750.0,1999-06-30,1999-07-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,0.007484,0.007482,0.008048,0.008028,0.007430
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990706,1999-07-06,N,8.250000,TR,33561.00,BP,8.125000,TR,1999-07-02,33052.50,PB,0.015385,0.015385,0.000000,NA,D4,0.000000,0.000000,1.000000,NO,2900,8.250000,8.000000,8.250000,,,8.000000,,,23925.0,1999-06-30,1999-07-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000238,-0.000330,0.003267,0.003247,-0.002228
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990707,1999-07-07,N,8.000000,TR,32544.00,BP,8.250000,TR,1999-07-06,33561.00,PB,-0.030303,-0.030303,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,300,8.000000,8.000000,8.125000,,,8.125000,,,2400.0,1999-06-30,1999-07-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,0.002207,0.002026,0.000008,-0.000072,0.005576
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990708,1999-07-08,N,7.937500,TR,32289.75,BP,8.000000,TR,1999-07-07,32544.00,PB,-0.007813,-0.007813,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,7700,7.937500,7.937500,8.375000,,,8.250000,,,61118.8,1999-06-30,1999-07-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,0.000070,0.000009,0.002422,0.002369,-0.001032
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990709,1999-07-09,N,8.125000,TR,33052.50,BP,7.937500,TR,1999-07-08,32289.75,PB,0.023622,0.023622,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,5400,8.125000,8.000000,8.125000,,,8.062500,,,43875.0,1999-06-30,1999-07-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,0.005734,0.005733,0.006606,0.006596,0.006354
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990712,1999-07-12,N,7.875000,TR,32035.50,BP,8.125000,TR,1999-07-09,33052.50,PB,-0.030769,-0.030769,0.000000,NA,D3,0.000000,0.000000,1.000000,NO,4200,7.875000,7.875000,8.125000,,,8.125000,,,33075.0,1999-06-30,1999-07-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.002063,-0.002070,0.002673,0.002666,-0.002979
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990713,1999-07-13,N,8.000000,TR,32544.00,BP,7.875000,TR,1999-07-12,32035.50,PB,0.015873,0.015873,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,1000,8.000000,8.000000,8.000000,,,8.000000,,,8000.0,1999-06-30,1999-07-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003820,-0.003876,-0.000466,-0.000669,-0.003960
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990714,1999-07-14,N,8.000000,BA,32544.00,BP,8.000000,TR,1999-07-13,32544.00,PB,0.000000,0.000000,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,0,,,,6.875000,9.125000,,,,0.0,1999-06-30,1999-07-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,0.004844,0.004816,0.005844,0.005790,0.003308
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990715,1999-07-15,N,7.625000,TR,31018.50,BP,8.000000,BA,1999-07-14,32544.00,PB,-0.046875,-0.046875,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,5200,7.625000,7.625000,7.875000,,,7.875000,,,39650.0,1999-06-30,1999-07-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,0.008301,0.008291,0.006889,0.006871,0.008189
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990716,1999-07-16,N,7.625000,TR,31018.50,BP,7.625000,TR,1999-07-15,31018.50,PB,0.000000,0.000000,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,2100,7.625000,7.625000,7.750000,,,7.625000,,,16012.5,1999-06-30,1999-07-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,0.004596,0.004585,0.002708,0.002669,0.006498
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990719,1999-07-19,N,7.500000,TR,30510.00,BP,7.625000,TR,1999-07-16,31018.50,PB,-0.016393,-0.016393,0.000000,NA,D3,0.000000,0.000000,1.000000,NO,1000,7.500000,7.500000,7.500000,,,7.500000,,,7500.0,1999-06-30,1999-07-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.007754,-0.007769,-0.001196,-0.001214,-0.007845
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990720,1999-07-20,N,7.625000,TR,31018.50,BP,7.500000,TR,1999-07-19,30510.00,PB,0.016667,0.016667,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,1200,7.625000,7.500000,7.625000,,,7.500000,,,9150.0,1999-06-30,1999-07-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.021588,-0.021590,-0.011475,-0.011482,-0.021703
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990721,1999-07-21,N,7.625000,TR,31018.50,BP,7.625000,TR,1999-07-20,31018.50,PB,0.000000,0.000000,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,2000,7.625000,7.625000,7.875000,,,7.750000,,,15250.0,1999-06-30,1999-07-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,0.002601,0.002547,0.003005,0.002939,0.001590
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990722,1999-07-22,N,7.625000,BA,31018.50,BP,7.625000,TR,1999-07-21,31018.50,PB,0.000000,0.000000,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,0,,,,6.500000,8.750000,,,,0.0,1999-06-30,1999-07-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.012949,-0.012975,-0.004801,-0.004819,-0.013282
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990723,1999-07-23,N,7.750000,TR,31527.00,BP,7.625000,BA,1999-07-22,31018.50,PB,0.016393,0.016393,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,1700,7.750000,7.500000,7.750000,,,7.500000,,,13175.0,1999-06-30,1999-07-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003256,-0.003265,-0.003379,-0.003403,-0.002961
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990726,1999-07-26,N,7.875000,TR,32035.50,BP,7.750000,TR,1999-07-23,31527.00,PB,0.016129,0.016129,0.000000,NA,D3,0.000000,0.000000,1.000000,NO,1000,7.875000,7.875000,7.875000,,,7.875000,,,7875.0,1999-06-30,1999-07-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.009941,-0.009942,-0.010428,-0.010441,-0.006765
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990727,1999-07-27,N,7.750000,TR,31527.00,BP,7.875000,TR,1999-07-26,32035.50,PB,-0.015873,-0.015873,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,12400,7.750000,7.750000,7.875000,,,7.750000,,,96100.0,1999-06-30,1999-07-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,0.011276,0.011276,0.003600,0.003592,0.011189
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990728,1999-07-28,N,7.500000,TR,30510.00,BP,7.750000,TR,1999-07-27,31527.00,PB,-0.032258,-0.032258,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,2200,7.500000,7.500000,7.750000,,,7.750000,,,16500.0,1999-06-30,1999-07-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,0.002207,0.002096,0.000978,0.000815,0.001878
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990729,1999-07-29,N,7.250000,TR,29493.00,BP,7.500000,TR,1999-07-28,30510.00,PB,-0.033333,-0.033333,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,1200,7.250000,7.250000,7.375000,,,7.375000,,,8700.0,1999-06-30,1999-07-29,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.017433,-0.017580,-0.007629,-0.007709,-0.017848
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990730,1999-07-30,N,7.500000,TR,30510.00,BP,7.250000,TR,1999-07-29,29493.00,PB,0.034483,0.034483,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,8500,7.500000,7.375000,7.500000,,,7.375000,,,63750.0,1999-07-30,1999-08-30,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.006751,-0.006759,0.003949,0.003922,-0.009180
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990802,1999-08-02,N,7.375000,TR,30001.50,BP,7.500000,TR,1999-07-30,30510.00,PB,-0.016667,-0.016667,0.000000,NA,D3,0.000000,0.000000,1.000000,NO,100,7.375000,7.375000,7.375000,,,7.375000,,,737.5,1999-07-30,1999-08-30,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.002197,-0.002205,-0.004401,-0.004430,-0.000504
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990803,1999-08-03,N,7.250000,TR,29493.00,BP,7.375000,TR,1999-08-02,30001.50,PB,-0.016949,-0.016949,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,700,7.250000,7.250000,7.250000,,,7.250000,,,5075.0,1999-07-30,1999-08-30,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.007221,-0.007254,-0.010620,-0.010689,-0.004420
86379,1998-10-16,2002-01-01,1998-10-16,2003-07-11,N,92904N10,92904N103,92904N10,92904N103,A,RW,N/A,A,VORNADO OPERATING CO; COM NONE; CONS,,Y,CORP,EQTY,COM,NS,Y,GDR,VCL,FING,PRCF,VOO,,34897,6798,0,NOAVAIL,0,0,VORNADO OPERATING CO,19990804,1999-08-04,N,7.000000,TR,28476.00,BP,7.250000,TR,1999-08-03,29493.00,PB,-0.034483,-0.034483,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,14800,7.000000,7.000000,7.125000,,,7.000000,,,103600.0,1999-07-30,1999-08-30,4068,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.014131,-0.014279,-0.012405,-0.012507,-0.012744
